id,date_created,last_updated,active,user_name_internal,user_name_external,first_name,last_name,password,role_id,email,skill,experience,type,guide,salt,viewable,avatar,gender,reputation
21,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Richard,Wright,68f085701bc1648c83b6c2cbd74ca439,1,Richard.Wright@pinkfloyd.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
22,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Nick,Mason,68f085701bc1648c83b6c2cbd74ca439,1,Nick.Mason@pinkfloyd.group,Advanced,9,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
23,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Syd,Barrett,68f085701bc1648c83b6c2cbd74ca439,1,Syd.Barrett@pinkfloyd.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
24,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jim,Morrison,68f085701bc1648c83b6c2cbd74ca439,1,Jim.Morrison@doors.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
25,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Robbie,Krieger,68f085701bc1648c83b6c2cbd74ca439,1,Robbie.Krieger@doors.group,Advanced,1,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
26,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,John,Densmore,68f085701bc1648c83b6c2cbd74ca439,1,John.Densmore@doors.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
27,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Ray,Manzarek,68f085701bc1648c83b6c2cbd74ca439,1,Ray.Manzarek@doors.group,Expert,1,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
28,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jimi,Hendrix,68f085701bc1648c83b6c2cbd74ca439,1,Jimi.Hendrix@hendrix.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
29,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Noel,Redding,68f085701bc1648c83b6c2cbd74ca439,1,Noel.Redding@hendrix.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
30,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Mitch,Mitchell,68f085701bc1648c83b6c2cbd74ca439,1,Mitch.Mitchell@hendrix.group,Expert,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
31,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Kurt,Cobain,68f085701bc1648c83b6c2cbd74ca439,1,Kurt.Cobain@nirvana.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
32,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Krist,Novoselic,68f085701bc1648c83b6c2cbd74ca439,1,Krist.Novoselic@nirvana.group,Advanced,3,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
33,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Dave,Grohl,68f085701bc1648c83b6c2cbd74ca439,1,Dave.Grohl@nirvana.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
34,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Mick,Jagger,68f085701bc1648c83b6c2cbd74ca439,1,Mick.Jagger@rollingstones.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
35,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Keith,Richards,68f085701bc1648c83b6c2cbd74ca439,1,Keith.Richards@rollingstones.group,Advanced,4,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
36,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Brian,Jones,68f085701bc1648c83b6c2cbd74ca439,1,Brian.Jones@rollingstones.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
37,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Bill,Wyman,68f085701bc1648c83b6c2cbd74ca439,1,Bill.Wyman@rollingstones.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
38,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Charlie,Watts,68f085701bc1648c83b6c2cbd74ca439,1,Charlie.Watts@rollingstones.group,Expert,5,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
39,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Ian,Stewart,68f085701bc1648c83b6c2cbd74ca439,1,Ian.Stewart@rollingstones.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
40,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,David,Byrne,68f085701bc1648c83b6c2cbd74ca439,1,David.Byrne@talkingheads.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
41,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Tina,Weymouth,68f085701bc1648c83b6c2cbd74ca439,1,Tina.Weymouth@talkingheads.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
42,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jerry,Harrison,68f085701bc1648c83b6c2cbd74ca439,1,Jerry.Harrison@talkingheads.group,Advanced,6,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
43,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Chris,Frantz,68f085701bc1648c83b6c2cbd74ca439,1,Chris.Frantz@talkingheads.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
44,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Billy,Corgan,68f085701bc1648c83b6c2cbd74ca439,1,Billy.Corgan@smashingpumpkins.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
45,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jimmy ,Chamberlin,68f085701bc1648c83b6c2cbd74ca439,1,Jimmy .Chamberlin@smashingpumpkins.group,Expert,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
46,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,D’arcy,Wretzky,68f085701bc1648c83b6c2cbd74ca439,1,darcy.Wretzky@smashingpumpkins.group,Advanced,6,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
47,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,James,Iha,68f085701bc1648c83b6c2cbd74ca439,1,James.Iha@smashingpumpkins.group,Expert,3,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
48,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,James,Hetfield,68f085701bc1648c83b6c2cbd74ca439,1,James.Hetfield@metallica.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
49,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Lars,Ulrich,68f085701bc1648c83b6c2cbd74ca439,1,Lars.Ulrich@metallica.group,Advanced,3,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
50,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Kirk,Hammett,68f085701bc1648c83b6c2cbd74ca439,1,Kirk.Hammett@metallica.group,Expert,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
51,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Cliff,Burton,68f085701bc1648c83b6c2cbd74ca439,1,Cliff.Burton@metallica.group,Advanced,3,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
52,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Geddy,Lee,68f085701bc1648c83b6c2cbd74ca439,1,Geddy.Lee@rush.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
53,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Alex,Lifeson,68f085701bc1648c83b6c2cbd74ca439,1,Alex.Lifeson@rush.group,Expert,2,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
54,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Neil,Peart,68f085701bc1648c83b6c2cbd74ca439,1,Neil.Peart@rush.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
55,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Michael,Stipe,68f085701bc1648c83b6c2cbd74ca439,1,Michael.Stipe@rem.group,Advanced,4,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
56,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Mike,Mills,68f085701bc1648c83b6c2cbd74ca439,1,Mike.Mills@rem.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
57,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Peter,Buck,68f085701bc1648c83b6c2cbd74ca439,1,Peter.Buck@rem.group,Advanced,8,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
58,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Bill,Berry,68f085701bc1648c83b6c2cbd74ca439,1,Bill.Berry@rem.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
59,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Gordon,Sumner,68f085701bc1648c83b6c2cbd74ca439,1,Gordon.Sumner@police.group,Advanced,9,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
60,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Andy,Summers,68f085701bc1648c83b6c2cbd74ca439,1,Andy.Summers@police.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
61,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Stewart,Copeland,68f085701bc1648c83b6c2cbd74ca439,1,Stewart.Copeland@police.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
62,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Ozzy,Osbourne,68f085701bc1648c83b6c2cbd74ca439,1,Ozzy.Osbourne@blacksabbath.group,Advanced,4,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
63,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Tony,Iommi,68f085701bc1648c83b6c2cbd74ca439,1,Tony.Iommi@blacksabbath.group,Expert,5,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
64,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Geezer,Butler,68f085701bc1648c83b6c2cbd74ca439,1,Geezer.Butler@blacksabbath.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
65,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Bill,Ward,68f085701bc1648c83b6c2cbd74ca439,1,Bill.Ward@blacksabbath.group,Expert,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
66,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Kerry,King,68f085701bc1648c83b6c2cbd74ca439,1,Kerry.King@slayer.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
67,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Dave,Lombardo,68f085701bc1648c83b6c2cbd74ca439,1,Dave.Lombardo@slayer.group,Expert,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
68,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jeff,Hanneman,68f085701bc1648c83b6c2cbd74ca439,1,Jeff.Hanneman@slayer.group,Advanced,2,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
69,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Tom,Araya,68f085701bc1648c83b6c2cbd74ca439,1,Tom.Araya@slayer.group,Expert,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
70,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Anthony,Kiedis,68f085701bc1648c83b6c2cbd74ca439,1,Anthony.Kiedis@redhotchilipeppers.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
71,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Flea,,68f085701bc1648c83b6c2cbd74ca439,1,Flea.@redhotchilipeppers.group,Advanced,3,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
72,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Chad,Smith,68f085701bc1648c83b6c2cbd74ca439,1,Chad.Smith@redhotchilipeppers.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
73,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Hillel,Slovak,68f085701bc1648c83b6c2cbd74ca439,1,Hillel.Slovak@redhotchilipeppers.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
74,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Tom,DeLonge,68f085701bc1648c83b6c2cbd74ca439,1,Tom.DeLonge@blink182.group,Advanced,4,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
75,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Mark,Hoppus,68f085701bc1648c83b6c2cbd74ca439,1,Mark.Hoppus@blink182.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
76,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Travis,Barker,68f085701bc1648c83b6c2cbd74ca439,1,Travis.Barker@blink182.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
77,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Michael,Diamond,68f085701bc1648c83b6c2cbd74ca439,1,Michael.Diamond@beastieboys.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
78,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Adam,Yauch,68f085701bc1648c83b6c2cbd74ca439,1,Adam.Yauch@beastieboys.group,Expert,5,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
79,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Adam,Horovitz,68f085701bc1648c83b6c2cbd74ca439,1,Adam.Horovitz@beastieboys.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
80,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Thom,Yorke,68f085701bc1648c83b6c2cbd74ca439,1,Thom.Yorke@radiohead.group,Expert,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
81,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Ed,O’Brien,68f085701bc1648c83b6c2cbd74ca439,1,Ed.OBrien@radiohead.group,Advanced,6,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
82,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Colin,Greenwood,68f085701bc1648c83b6c2cbd74ca439,1,Colin.Greenwood@radiohead.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
83,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Philip,Selway,68f085701bc1648c83b6c2cbd74ca439,1,Philip.Selway@radiohead.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
84,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Jonny,Greenwood,68f085701bc1648c83b6c2cbd74ca439,1,Jonny.Greenwood@radiohead.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
85,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Scott,Weiland,68f085701bc1648c83b6c2cbd74ca439,1,Scott.Weiland@stonetemplepilots.group,Expert,8,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
86,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Dean,DeLeo,68f085701bc1648c83b6c2cbd74ca439,1,Dean.DeLeo@stonetemplepilots.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
87,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Robert,DeLeo,68f085701bc1648c83b6c2cbd74ca439,1,Robert.DeLeo@stonetemplepilots.group,Expert,9,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
88,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Eric,Kretz,68f085701bc1648c83b6c2cbd74ca439,1,Eric.Kretz@stonetemplepilots.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
89,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Bradley,Nowell,68f085701bc1648c83b6c2cbd74ca439,1,Bradley.Nowell@sublime.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
90,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Eric,Wilson,68f085701bc1648c83b6c2cbd74ca439,1,Eric.Wilson@sublime.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
91,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Bug,Gaugh,68f085701bc1648c83b6c2cbd74ca439,1,Bug.Gaugh@sublime.group,Expert,1,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
92,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Julian,Casablancas,68f085701bc1648c83b6c2cbd74ca439,1,Julian.Casablancas@strokes.group,Advanced,2,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
93,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Albert,"Hammond, Jr.",68f085701bc1648c83b6c2cbd74ca439,1,Albert.Hammond@strokes.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
94,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Nick,Valensi,68f085701bc1648c83b6c2cbd74ca439,1,Nick.Valensi@strokes.group,Advanced,7,Agressive,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
95,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Fabrizio,Moretti,68f085701bc1648c83b6c2cbd74ca439,1,Fabrizio.Moretti@strokes.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
96,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Nikolai,Fraiture,68f085701bc1648c83b6c2cbd74ca439,1,Nikolai.Fraiture@strokes.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
97,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Chris,Cornell,68f085701bc1648c83b6c2cbd74ca439,1,Chris.Cornell@soundgarden.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
98,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Kim,Thayil,68f085701bc1648c83b6c2cbd74ca439,1,Kim.Thayil@soundgarden.group,Advanced,7,Steady,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
99,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Hiro,Yamamoto,68f085701bc1648c83b6c2cbd74ca439,1,Hiro.Yamamoto@soundgarden.group,Expert,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
100,2015-12-29 00:00:00,2015-12-29 00:00:00,1,,,Matt,Cameron,68f085701bc1648c83b6c2cbd74ca439,1,Matt.Cameron@soundgarden.group,Advanced,7,Moderate,1,Y4vE9hKbaBh8eD3SZtFo3SXsPnrTEMUy,1,/images/logo/double-black.jpg,M,0
